id_conductor,DNI,nombre_conductor,telefono_conductor,email_conductor,direccion_conductor,estado_conductor,tipo_licencia,fecha_emision_licencia,fecha_vencimiento_licencia,fecha_nacimiento,genero,id_usuario
f91b96ca-f559-4b47-898b-182046eebe06,59903377,Fernando Torres,998964787,fernando.torres@email.com,"Jr. Huancavelica 608, Lima",True,A,2020-10-11,2025-10-10,1997-02-05,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
fd8303e3-2bfe-428a-8cf5-f71f7975dce7,73178046,Jorge Nuñez,913340383,jorge.nuñez@email.com,"Av. Los Olivos 944, Lima",True,A,2020-07-26,2025-07-25,1965-04-22,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
5cecc114-b29f-42fe-82d1-63ddcc7b019f,47091493,Daniel Rojas,967848853,daniel.rojas@email.com,"Av. Venezuela 190, Lima",True,A,2020-09-12,2025-09-11,1997-07-24,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
42fee0f5-020c-476a-8abe-2222f54f1f9b,89255649,Jorge Mendoza,981431588,jorge.mendoza@email.com,"Av. La Marina 997, Lima",True,A,2020-03-08,2025-03-07,1971-06-28,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
ab0a5de5-bbb2-4458-9f35-0605cb9c7d49,68445018,Pedro Castro,955878197,pedro.castro@email.com,"Jr. Huaraz 741, Lima",True,A,2020-09-15,2025-09-14,1966-01-01,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
0b5087b8-04f3-47a2-a64a-d5f2d19b566e,32489354,Daniel Castro,993529432,daniel.castro@email.com,"Jr. Huancavelica 232, Lima",True,A,2020-11-28,2025-11-27,1976-10-22,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
b4fe0d4a-3078-4fa4-8fb3-28f372a674d0,69305512,Luis Paz,937163268,luis.paz@email.com,"Jr. Huancavelica 363, Lima",True,A,2020-05-15,2025-05-14,1978-08-03,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
5fc87d7b-5f8c-4fcb-b493-42c51794e3dc,18690422,Luis Castro,975644934,luis.castro@email.com,"Jr. Tacna 122, Lima",True,A,2020-09-06,2025-09-05,1989-07-14,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
f8ef980a-6953-44e1-b389-dbdf301c0e0c,49011739,Carlos Paz,930990371,carlos.paz@email.com,"Jr. Huancavelica 978, Lima",True,A,2020-11-01,2025-10-31,1993-07-24,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
d6ffab6c-117b-4f6b-ae67-dd0fdd9c420e,72789468,Jorge Nuñez,911257812,jorge.nuñez@email.com,"Av. Brasil 805, Lima",True,A,2020-09-09,2025-09-08,1977-07-17,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
cb62dcfe-5b30-4084-bb20-6f1395555098,27718984,Andrés Rojas,944729991,andrés.rojas@email.com,"Av. Brasil 498, Lima",True,A,2020-03-20,2025-03-19,1992-10-13,M,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
3e8f3a3f-7f60-4e1d-a6e2-1be2c518beef,80549880,Miguel Torres,927973259,miguel.torres@email.com,"Av. Venezuela 293, Lima",True,A,2020-09-13,2025-09-12,1967-06-11,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
01839653-0a32-489f-86fc-c72f5f3a0d52,23681350,Jorge Vargas,988247557,jorge.vargas@email.com,"Av. Arequipa 176, Lima",True,A,2020-08-16,2025-08-15,1998-11-13,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
0a16ae68-49ac-4f7a-8f6e-bdca189f86e6,19369772,Roberto Paz,940210861,roberto.paz@email.com,"Av. Venezuela 153, Lima",True,A,2020-11-26,2025-11-25,1999-03-21,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
7c5ea8d3-f011-4b84-a915-2f621b2da197,37137330,Pedro Paz,971983632,pedro.paz@email.com,"Av. Los Olivos 277, Lima",True,A,2020-02-27,2025-02-25,1992-12-25,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
ef6cdd3f-c950-49e0-b646-047d2160e477,87518704,Jorge Vargas,978034405,jorge.vargas@email.com,"Jr. Tacna 190, Lima",True,A,2020-03-01,2025-02-28,1990-06-18,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
a9988d5b-2fb1-469a-a285-05be2f7b9e38,33709115,Ricardo Silva,955003290,ricardo.silva@email.com,"Jr. Huaraz 320, Lima",True,A,2020-03-03,2025-03-02,1995-09-22,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
e31fa12e-2a7b-441d-b89a-bab99bb8eba7,60748984,Pedro Vargas,927105989,pedro.vargas@email.com,"Jr. Huancavelica 931, Lima",True,A,2020-04-14,2025-04-13,1965-03-22,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
942f817c-ccd3-46b2-90ba-badfa1d8b881,74866222,Ricardo León,996254135,ricardo.león@email.com,"Av. Brasil 879, Lima",True,A,2020-02-05,2025-02-03,1994-03-13,M,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
5bff02a4-e850-411c-a241-44a457e694bb,43512263,Andrés Castro,927247202,andrés.castro@email.com,"Jr. Huancavelica 601, Lima",True,A,2020-01-15,2025-01-13,1984-03-14,M,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
920cb403-b0ef-49fe-83ed-c1e43fe30b2e,53770187,Miguel León,950481534,miguel.león@email.com,"Jr. Tacna 312, Lima",True,A,2020-10-09,2025-10-08,1983-06-21,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
abbdc016-4d55-46a6-befa-a94890916609,17117217,Andrés León,996614547,andrés.león@email.com,"Av. Los Olivos 241, Lima",True,A,2020-07-10,2025-07-09,1983-02-05,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
9867652a-f81d-42cf-9db1-9c819465a0c8,59286632,Miguel Vargas,951177779,miguel.vargas@email.com,"Av. Venezuela 680, Lima",True,A,2020-07-12,2025-07-11,1970-12-07,M,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
20e5c383-1d9b-43b6-95af-bdf0f2abfb33,69067688,Pedro Silva,990557970,pedro.silva@email.com,"Av. Venezuela 382, Lima",True,A,2020-06-10,2025-06-09,1981-05-03,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
6b59980f-f2bb-466b-8199-6baf16b0b3aa,23627450,Miguel Rojas,935695464,miguel.rojas@email.com,"Av. Arequipa 930, Lima",True,A,2020-07-16,2025-07-15,1993-09-04,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
72938a1b-f173-4153-aeeb-5b15c46772a5,92654325,Ricardo Rojas,983411998,ricardo.rojas@email.com,"Av. Brasil 193, Lima",True,A,2020-07-06,2025-07-05,1995-07-28,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
4095588a-5019-43e5-ba7d-13a51c30eb33,18735568,Miguel Méndez,974012161,miguel.méndez@email.com,"Jr. Ica 251, Lima",True,A,2020-07-09,2025-07-08,1996-11-11,M,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
b8d1ecae-7ed7-48dc-a7e6-c15d157c0564,38413022,Jorge Méndez,941846997,jorge.méndez@email.com,"Av. Arequipa 789, Lima",True,A,2020-10-22,2025-10-21,1968-03-24,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
e9125bc8-6163-4e01-98bc-45ab854c75be,11012554,Fernando Paz,998256300,fernando.paz@email.com,"Jr. Ica 739, Lima",True,A,2020-07-09,2025-07-08,1987-03-14,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
ae8156ce-1ca7-44fd-9f89-a0e66923c290,75967730,Jorge Torres,960160309,jorge.torres@email.com,"Av. Arequipa 508, Lima",True,A,2020-08-25,2025-08-24,1982-11-14,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
1a64bbd9-4b01-4343-8b02-8d4f2cc96cfd,21297773,Miguel Nuñez,937530713,miguel.nuñez@email.com,"Jr. Ica 343, Lima",True,A,2020-10-10,2025-10-09,1968-11-24,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
c9f60680-57a6-4c2e-897c-bfd8e2fdbc7f,62572452,Daniel Méndez,931444552,daniel.méndez@email.com,"Jr. Huancavelica 743, Lima",True,A,2020-02-11,2025-02-09,1989-01-17,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
98755912-96ca-4aec-9c59-2981ff5a589c,15544272,Miguel Méndez,974103723,miguel.méndez@email.com,"Av. Los Olivos 624, Lima",True,A,2020-04-19,2025-04-18,1967-02-25,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
e6b43f6d-1b9b-43be-9b04-7f2929f5402c,26456410,Daniel Silva,982478438,daniel.silva@email.com,"Av. Brasil 787, Lima",True,A,2020-12-22,2025-12-21,1988-08-15,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
b5de85e8-020d-4fa0-95a0-1901b6a29311,21125120,Daniel Torres,911797581,daniel.torres@email.com,"Av. Brasil 178, Lima",True,A,2020-02-19,2025-02-17,1990-11-20,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
6b4d3021-250f-4fe7-b770-fd0481c870f5,48461347,Daniel Torres,991392023,daniel.torres@email.com,"Av. Primavera 883, Lima",True,A,2020-07-01,2025-06-30,1992-08-22,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
d78ca463-fc27-4f88-812e-5a529db6e9da,35886794,Jorge Torres,954063902,jorge.torres@email.com,"Jr. Ica 684, Lima",True,A,2020-08-11,2025-08-10,1991-01-10,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
4f21b01b-c45b-4d90-9c87-602beabab8e5,55331479,Luis Mendoza,979901876,luis.mendoza@email.com,"Av. Arequipa 245, Lima",True,A,2020-01-12,2025-01-10,1985-04-27,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
31945956-ab66-452a-8aa0-2a4740e6390e,74588564,Miguel León,955366921,miguel.león@email.com,"Av. Venezuela 816, Lima",True,A,2020-08-23,2025-08-22,1978-02-04,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
4bb8225c-ed8b-446d-b1b4-dc7bfc0624d0,89733789,Ricardo Mendoza,983263170,ricardo.mendoza@email.com,"Av. Primavera 644, Lima",True,A,2020-06-10,2025-06-09,1974-02-08,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
d1fb43c2-d873-4570-a251-7716e366bd1d,95659678,Jorge Nuñez,967726315,jorge.nuñez@email.com,"Av. Los Olivos 920, Lima",True,A,2020-12-11,2025-12-10,1982-04-18,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
872c8011-1262-4417-b384-b6118dd36edb,95770618,Pedro Castro,979124675,pedro.castro@email.com,"Jr. Tacna 443, Lima",True,A,2020-11-15,2025-11-14,1968-02-05,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
95da063e-e380-431f-bfab-23106394b1f3,32546344,Jorge Paz,928380428,jorge.paz@email.com,"Jr. Huaraz 784, Lima",True,A,2020-05-30,2025-05-29,1987-08-03,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
63239eea-e20d-4ca6-a39b-9fe304e88ede,10194538,Ricardo Méndez,926477879,ricardo.méndez@email.com,"Jr. Tacna 438, Lima",True,A,2020-01-01,2024-12-30,1974-02-20,M,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
bf110176-e74a-4f77-b9db-367650036249,78550573,Carlos Méndez,954777461,carlos.méndez@email.com,"Jr. Huancavelica 939, Lima",True,A,2020-04-23,2025-04-22,1996-04-27,M,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
040900dd-2354-4e50-94c1-db94f28868ea,84056386,Ricardo León,921859830,ricardo.león@email.com,"Av. Primavera 621, Lima",True,A,2020-02-17,2025-02-15,1982-10-08,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
c6a3a9a1-e4c6-49a1-b1aa-161c0679e303,42199922,Ricardo Rojas,916408843,ricardo.rojas@email.com,"Av. La Marina 538, Lima",True,A,2020-02-17,2025-02-15,1986-08-19,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
3692456a-f1bc-4f48-bc2b-3c923a873e6c,82898808,Pedro Castro,929688946,pedro.castro@email.com,"Jr. Tacna 902, Lima",True,A,2020-01-24,2025-01-22,1997-12-16,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
af202a4a-a1d2-4e6f-8d73-4bc6dc22a747,18451444,Luis Castro,967029646,luis.castro@email.com,"Jr. Ica 241, Lima",True,A,2020-01-13,2025-01-11,1977-07-22,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
5cb7f853-5b0d-4d23-86b1-3e50c4416122,96195499,Ricardo León,968419405,ricardo.león@email.com,"Jr. Huancavelica 527, Lima",True,A,2020-09-15,2025-09-14,1987-10-20,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
7abf62a0-6448-442b-bbce-002fee1d291b,25602402,Miguel Torres,954147517,miguel.torres@email.com,"Jr. Huaraz 323, Lima",True,A,2020-05-31,2025-05-30,1997-04-08,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
ae72f2b6-3630-450b-8ce8-39f4dd4fa6ce,67375800,Jorge Paz,924174580,jorge.paz@email.com,"Av. Primavera 169, Lima",True,A,2020-04-01,2025-03-31,1997-03-10,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
63caab99-cf34-43a5-8c92-529d2bc50691,31165003,Andrés Torres,958254273,andrés.torres@email.com,"Av. Arequipa 685, Lima",True,A,2020-11-11,2025-11-10,1966-03-06,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
3177cc0c-458d-45b8-864b-6588819f980d,33933574,Fernando Silva,995315933,fernando.silva@email.com,"Jr. Ica 149, Lima",True,A,2020-12-18,2025-12-17,1968-01-11,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
25d20efe-2137-405f-82a3-2d11c6eafa1d,41750575,Luis León,943915819,luis.león@email.com,"Av. Arequipa 799, Lima",True,A,2020-11-15,2025-11-14,1982-09-21,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
9f4e5694-3d2e-4fdc-9cbd-59f6ce300796,28758006,Jorge Torres,944167766,jorge.torres@email.com,"Av. Primavera 291, Lima",True,A,2020-12-26,2025-12-25,1995-09-06,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
fc95f3dd-3199-47f6-89f2-fabe58fc540f,37266562,Roberto Silva,927919586,roberto.silva@email.com,"Av. Arequipa 339, Lima",True,A,2020-06-09,2025-06-08,1973-05-03,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
69d6a0d2-ba08-42f0-9aff-4623565f78c2,31583845,Jorge Rojas,949852654,jorge.rojas@email.com,"Av. Brasil 546, Lima",True,A,2020-10-14,2025-10-13,1991-04-25,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
469f59f3-77e0-4a84-ad87-bddc5edae51c,96229234,Ricardo Vargas,967969467,ricardo.vargas@email.com,"Jr. Huancavelica 752, Lima",True,A,2020-11-21,2025-11-20,1977-10-13,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
8430f1bc-61c5-48dd-98b4-5726503480b3,68182238,Luis Castro,929164088,luis.castro@email.com,"Jr. Tacna 986, Lima",True,A,2020-11-28,2025-11-27,1999-01-18,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
4085ecda-0975-4f01-8b7d-489b36a51e17,54935524,Roberto Nuñez,949462153,roberto.nuñez@email.com,"Jr. Huancavelica 388, Lima",True,A,2020-10-11,2025-10-10,1986-11-02,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
150672e2-25b0-4773-988a-57715b69c642,85426279,Carlos Vargas,980854493,carlos.vargas@email.com,"Av. Brasil 263, Lima",True,A,2020-10-15,2025-10-14,1972-11-09,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
54724732-76be-4502-99e3-df5875bfd0f3,47792319,Daniel Vargas,953256221,daniel.vargas@email.com,"Jr. Huancavelica 572, Lima",True,A,2020-03-03,2025-03-02,1980-09-12,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
59562778-d509-4f01-b266-ebe7ff532a03,24734674,Pedro Vargas,933641547,pedro.vargas@email.com,"Jr. Huancavelica 441, Lima",True,A,2020-06-15,2025-06-14,1989-11-13,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
4c1386ec-dd75-457b-831d-6c2ad8002fab,25891370,Ricardo Paz,974011319,ricardo.paz@email.com,"Av. Los Olivos 645, Lima",True,A,2020-09-08,2025-09-07,1984-04-13,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
623d951b-0995-4eff-9726-3bb79bd4a22c,17568386,Miguel Silva,948419509,miguel.silva@email.com,"Av. Venezuela 907, Lima",True,A,2020-05-16,2025-05-15,1966-06-16,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
154805ef-fe3c-498a-9aea-000bf88f0afe,12650364,Pedro Castro,985661151,pedro.castro@email.com,"Av. Los Olivos 617, Lima",True,A,2020-07-05,2025-07-04,1994-09-26,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
6b9294f9-7763-48b6-9a59-3f5525ae82a7,41545077,Miguel Nuñez,993151172,miguel.nuñez@email.com,"Av. Los Olivos 778, Lima",True,A,2020-02-02,2025-01-31,1972-07-25,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
dd986438-3d86-4437-a1f1-76f8986a7114,62079727,Fernando Torres,919560076,fernando.torres@email.com,"Av. Primavera 474, Lima",True,A,2020-06-27,2025-06-26,1974-04-27,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
843b491a-71c9-4eb6-bf0a-9a2d4292507f,63370951,Luis Mendoza,925473984,luis.mendoza@email.com,"Jr. Huaraz 237, Lima",True,A,2020-03-29,2025-03-28,1973-01-21,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
e2271025-c30a-43a6-be86-24637c89868f,70116002,Andrés Rojas,942294802,andrés.rojas@email.com,"Jr. Huaraz 655, Lima",True,A,2020-03-12,2025-03-11,1972-12-15,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
d228b1aa-5ab4-414c-ab18-10bfb04c9b2b,97008315,Daniel León,968605127,daniel.león@email.com,"Av. Venezuela 366, Lima",True,A,2020-07-24,2025-07-23,1968-02-15,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
a8146ddc-293d-4ef9-8aed-0ae5ab0280ba,47078178,Jorge Nuñez,925456823,jorge.nuñez@email.com,"Jr. Tacna 167, Lima",True,A,2020-11-10,2025-11-09,1978-12-28,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
05f353fc-4880-4de9-8921-4a41c8877a4d,10126149,Fernando Torres,926128866,fernando.torres@email.com,"Av. Brasil 258, Lima",True,A,2020-01-22,2025-01-20,1973-04-06,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
b5328811-06d5-47a7-ad1e-790c071703b8,68948592,Pedro Nuñez,994721577,pedro.nuñez@email.com,"Jr. Tacna 250, Lima",True,A,2020-10-04,2025-10-03,1996-02-03,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
59bf084e-a0ec-432e-88e0-5b6ab3009b71,18955999,Carlos Vargas,961924368,carlos.vargas@email.com,"Jr. Ica 135, Lima",True,A,2020-09-06,2025-09-05,1966-04-14,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
a50650d1-9dc2-4858-a0c9-467ec8c61918,27271032,Roberto Silva,964869804,roberto.silva@email.com,"Jr. Tacna 536, Lima",True,A,2020-03-30,2025-03-29,2000-04-16,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
d00db9f2-6dc6-4fee-8ee9-cc966670922a,65423400,Pedro Castro,996783751,pedro.castro@email.com,"Jr. Ica 310, Lima",True,A,2020-10-09,2025-10-08,1984-12-24,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
a8daf267-820a-418a-a892-8be6d6f62e73,11933906,Fernando Vargas,922257105,fernando.vargas@email.com,"Av. La Marina 885, Lima",True,A,2020-06-26,2025-06-25,1980-02-03,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
535b05b5-b0d2-4b62-9b03-7455f28234ad,27376637,Carlos León,921234431,carlos.león@email.com,"Jr. Huaraz 532, Lima",True,A,2020-03-18,2025-03-17,1991-11-16,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
f4f127ed-786b-4404-9d68-7b3f910bbf70,21989602,Daniel Silva,960282630,daniel.silva@email.com,"Jr. Huaraz 964, Lima",True,A,2020-09-15,2025-09-14,1993-10-20,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
fcea8c85-fbdb-4251-90e0-370ba00c6c03,23432707,Andrés Mendoza,999090181,andrés.mendoza@email.com,"Av. Los Olivos 584, Lima",True,A,2020-10-20,2025-10-19,1965-06-19,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
c6d4bbb4-c9c2-4ede-a191-4b9f8def5033,50627325,Miguel Mendoza,923111634,miguel.mendoza@email.com,"Av. Arequipa 300, Lima",True,A,2020-11-14,2025-11-13,1988-12-18,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
61aee43c-c1ac-4c4c-a91c-700cd9a795bb,90883940,Fernando Castro,980668755,fernando.castro@email.com,"Jr. Tacna 691, Lima",True,A,2020-12-16,2025-12-15,1981-03-07,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
d5e045bd-8b03-4d62-bd4e-77949808d246,79977627,Jorge Mendoza,926376352,jorge.mendoza@email.com,"Av. Brasil 817, Lima",True,A,2020-03-27,2025-03-26,2000-02-13,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
8d75a9f9-276f-49b4-8fb2-c37a456640d7,22367473,Luis Mendoza,997971103,luis.mendoza@email.com,"Av. Venezuela 607, Lima",True,A,2020-04-07,2025-04-06,1991-12-12,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
b1089590-af36-4b34-a3d1-2c241da35fa9,88757794,Carlos Nuñez,941108249,carlos.nuñez@email.com,"Av. Brasil 356, Lima",True,A,2020-05-14,2025-05-13,1982-01-07,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
7fd8f95f-c3c6-44e4-adf5-d27cdaa120cc,86165542,Miguel León,936917461,miguel.león@email.com,"Jr. Ica 931, Lima",True,A,2020-02-14,2025-02-12,1979-07-07,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
06bba967-4eab-4b0f-83a9-dae76a27d9eb,28100167,Roberto Méndez,921305810,roberto.méndez@email.com,"Av. Arequipa 745, Lima",True,A,2020-06-23,2025-06-22,1968-10-08,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
42c932c0-96d6-41d4-8bba-b6ba9e46f275,20475267,Fernando Paz,962134225,fernando.paz@email.com,"Jr. Huancavelica 472, Lima",True,A,2020-06-01,2025-05-31,1971-01-06,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
9aa23c04-5d75-41b3-ac55-30765f7ee6e1,22390177,Miguel Méndez,936812187,miguel.méndez@email.com,"Av. Los Olivos 570, Lima",True,A,2020-10-13,2025-10-12,1996-09-01,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
e2f40c20-93d3-4922-8a33-4a07b8bd8f56,52047421,Miguel León,916109693,miguel.león@email.com,"Av. Primavera 286, Lima",True,A,2020-04-03,2025-04-02,1967-11-25,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
af8f5960-c30c-46c5-ad69-21b64b8375ef,86291310,Fernando Paz,982305236,fernando.paz@email.com,"Jr. Huancavelica 102, Lima",True,A,2020-04-05,2025-04-04,1994-11-27,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
7cc5417e-be05-47d0-b9ac-ddf9d935524a,98509600,Fernando Nuñez,962768568,fernando.nuñez@email.com,"Av. Arequipa 461, Lima",True,A,2020-12-01,2025-11-30,1973-06-28,M,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
955a4988-f523-49bd-adee-fe691f16966b,86236763,Miguel Rojas,996637647,miguel.rojas@email.com,"Av. La Marina 213, Lima",True,A,2020-03-26,2025-03-25,1965-09-09,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
cd50e34d-810c-46c0-b8bb-cfcce6f14059,54378058,Miguel Nuñez,969587672,miguel.nuñez@email.com,"Jr. Ica 874, Lima",True,A,2020-09-01,2025-08-31,1981-12-01,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
fcef88e2-2129-4657-baf0-bd5375f9a5be,52405994,Ricardo Vargas,934490810,ricardo.vargas@email.com,"Jr. Ica 903, Lima",True,A,2020-08-21,2025-08-20,1985-12-20,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
865605c5-cb5b-4e3f-80b5-83a1f728cacb,96583213,Ricardo Mendoza,910763713,ricardo.mendoza@email.com,"Jr. Tacna 390, Lima",True,A,2020-01-19,2025-01-17,1980-07-13,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
a03f47ce-a252-4d5a-a0a2-66ef28470a43,36213739,Andrés Rojas,990947156,andrés.rojas@email.com,"Av. Primavera 432, Lima",True,A,2020-03-15,2025-03-14,1967-12-14,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
22395c17-95a1-43d8-93c9-0d6a1d64f31b,20525393,Roberto Silva,977828494,roberto.silva@email.com,"Av. Venezuela 358, Lima",True,A,2020-03-08,2025-03-07,1972-01-12,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
0b58a62c-dced-4a90-ad29-4922c9fabaa6,32765266,Miguel Silva,960284320,miguel.silva@email.com,"Jr. Huancavelica 279, Lima",True,A,2020-06-18,2025-06-17,1993-01-16,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
450a694c-cd5b-4cde-90f4-98cea456d31a,47125244,Miguel Nuñez,942889130,miguel.nuñez@email.com,"Jr. Huaraz 285, Lima",True,A,2020-10-22,2025-10-21,1965-07-09,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
